"","...1","...2","Trial_Nr","Trial_Id","Task_Name","sub","x","y","time","conf","el_x","el_y","el_pupil","el_time","time_start","time_diff","Freq","web_wordID","web_char","web_char_num","web_target_word","web_word_num","el_wordID","el_char","el_char_num","el_target_word","el_word_num","freq","zipf","ground_truth"
"111",111,111,1,114,"Single_line_sentences",11,1343.24775695801,884.063472747802,1739460908580.7,0.741470137359041,393.7,441.7,662,12405136,2107.69995117188,15.39990234375,NA,"smooth.","m",2,NA,4,"sand",NA,0,NA,2,4604,4.36,"saccade"
"112",112,112,1,114,"Single_line_sentences",11,1160.97455978394,914.536950588226,1739460908596.4,0.741470137359041,400,442.7,659,12405151,2123.40014648438,15.7001953125,NA,"smooth.",NA,0,NA,4,"sand",NA,0,NA,2,4604,4.36,"pso"
"113",113,113,1,114,"Single_line_sentences",11,989.435977935792,939.128859043121,1739460908612.2,1,390.9,442.9,656,12405167,2139.19995117188,15.7998046875,NA,"felt","l",3,NA,3,"sand",NA,0,NA,2,28192,5.15,"fixation"
"114",114,114,1,114,"Single_line_sentences",11,1009.20009613037,955.11512517929,1739460908628.4,0.992038277077936,389.9,443.3,655,12405183,2155.40014648438,16.2001953125,NA,"felt","l",3,NA,3,"sand",NA,0,NA,2,28192,5.15,"fixation"
"115",115,115,1,114,"Single_line_sentences",11,1122.95574188232,942.932338714601,1739460908651.2,0.849076585242517,390.9,444.5,652,12405206,2178.19995117188,22.7998046875,NA,"felt","t",4,NA,3,"sand",NA,0,NA,2,28192,5.15,"fixation"
"116",116,116,1,114,"Single_line_sentences",11,1145.00810623169,936.73585653305,1739460908667.5,0.938643902998859,390,442.6,659,12405223,2194.5,16.300048828125,NA,"felt","t",4,NA,3,"sand",NA,0,NA,2,28192,5.15,"fixation"
"117",117,117,1,114,"Single_line_sentences",11,1004.90741729736,957.206990718842,1739460908683.4,0.926227226293779,389.1,443.8,660,12405238,2210.40014648438,15.900146484375,NA,"felt","l",3,NA,3,"sand",NA,0,NA,2,28192,5.15,"fixation"
"118",118,118,1,114,"Single_line_sentences",11,1020.59732437134,956.576457023621,1739460908699.2,0.926227226293779,389,443.9,657,12405254,2226.19995117187,15.7998046875,NA,"felt","l",3,NA,3,"sand",NA,0,NA,2,28192,5.15,"fixation"
"119",119,119,1,114,"Single_line_sentences",11,1122.65413284302,929.721193313599,1739460908715,0.940267552038866,384.9,443.5,658,12405270,2242,15.800048828125,NA,"felt","t",4,NA,3,"sand",NA,0,NA,2,28192,5.15,"fixation"
"120",120,120,1,114,"Single_line_sentences",11,1102.72361755371,939.102594852446,1739460908730.6,0.958542687393308,386.2,444.1,656,12405286,2257.60009765625,15.60009765625,NA,"felt","t",4,NA,3,"sand",NA,0,NA,2,28192,5.15,"fixation"
"121",121,121,1,114,"Single_line_sentences",11,1102.88612365723,939.078648090362,1739460908746.4,0.848912778267202,389.7,444.4,665,12405301,2273.40014648438,15.800048828125,NA,"felt","t",4,NA,3,"sand",NA,0,NA,2,28192,5.15,"fixation"
"122",122,122,1,114,"Single_line_sentences",11,1150.90370178223,939.632127285005,1739460908762.1,0.923804861185961,390.1,444.7,668,12405317,2289.10009765625,15.699951171875,NA,"smooth.",NA,0,NA,4,"sand",NA,0,NA,2,4604,4.36,"fixation"
"123",123,123,1,114,"Single_line_sentences",11,1142.03699111939,941.792035102843,1739460908793.2,0.968433875756511,387.6,443.7,670,12405348,2320.19995117188,31.099853515625,NA,"felt","t",4,NA,3,"sand",NA,0,NA,2,28192,5.15,"fixation"
"124",124,124,1,114,"Single_line_sentences",11,1127.6545715332,943.500301837922,1739460908809,0.872286991465658,391.6,444.5,672,12405364,2336,15.800048828125,NA,"felt","t",4,NA,3,"sand",NA,0,NA,2,28192,5.15,"fixation"
"125",125,125,1,114,"Single_line_sentences",11,1200.38589477539,926.922125816345,1739460908824.7,0.846882455473499,391.9,450,676,12405380,2351.69995117188,15.699951171875,NA,"smooth.",NA,0,NA,4,"sand",NA,0,NA,2,4604,4.36,"fixation"
"126",126,126,1,114,"Single_line_sentences",11,1207.88841247559,911.728742122651,1739460908840.6,0.930292281475544,396.1,445.9,683,12405396,2367.60009765625,15.900146484375,NA,"smooth.",NA,0,NA,4,"sand",NA,0,NA,2,4604,4.36,"fixation"
"127",127,127,1,114,"Single_line_sentences",11,1092.51892089844,939.113860130311,1739460908856.4,1,398.1,446.4,681,12405411,2383.40014648438,15.800048828125,NA,"felt","t",4,NA,3,"sand",NA,0,NA,2,28192,5.15,"fixation"
"128",128,128,1,114,"Single_line_sentences",11,1063.12602996826,950.374631881714,1739460908887.2,0.989291668198108,388.8,448.7,694,12405442,2414.19995117188,30.7998046875,NA,"felt","l",3,NA,3,"sand",NA,0,NA,2,28192,5.15,"fixation"
"129",129,129,1,114,"Single_line_sentences",11,1060.95880508423,941.67320251465,1739460908903.1,1,389.7,452.2,698,12405458,2430.10009765625,15.900146484375,NA,"felt","l",3,NA,3,"sand",NA,0,NA,2,28192,5.15,"fixation"
"130",130,130,1,114,"Single_line_sentences",11,1145.63409805298,938.189656734466,1739460908934.8,1,444.9,454.6,707,12405490,2461.80004882813,31.699951171875,NA,"felt","t",4,NA,3,"sand","s",1,NA,2,28192,5.15,"saccade"
"131",131,131,1,114,"Single_line_sentences",11,1188.16583633423,938.508238792418,1739460908950.5,0.88649711866662,528.8,454.3,715,12405505,2477.5,15.699951171875,NA,"smooth.",NA,0,NA,4,"sand","a",2,NA,2,4604,4.36,"saccade"
"132",132,132,1,114,"Single_line_sentences",11,1075.26065826416,955.252947807312,1739460908966.2,1,578,457,713,12405521,2493.19995117188,15.699951171875,NA,"felt","t",4,NA,3,"sand","a",2,NA,2,28192,5.15,"fixation"
"133",133,133,1,114,"Single_line_sentences",11,1090.68237304687,931.16199016571,1739460908982.3,1,573.2,458,718,12405537,2509.30004882813,16.10009765625,NA,"felt","t",4,NA,3,"sand","a",2,NA,2,28192,5.15,"fixation"
"134",134,134,1,114,"Single_line_sentences",11,1121.8041229248,928.914728164673,1739460908998.1,1,577.4,457.4,724,12405553,2525.10009765625,15.800048828125,NA,"felt","t",4,NA,3,"sand","a",2,NA,2,28192,5.15,"fixation"
"135",135,135,1,114,"Single_line_sentences",11,1132.83937454224,924.060359001161,1739460909013.8,0.93812755504714,579.5,458.2,727,12405569,2540.80004882813,15.699951171875,NA,"felt","t",4,NA,3,"sand","a",2,NA,2,28192,5.15,"fixation"
"136",136,136,1,114,"Single_line_sentences",11,1156.67621612549,913.218591213226,1739460909029.5,0.8984633366619,579,458.6,730,12405585,2556.5,15.699951171875,NA,"smooth.",NA,0,NA,4,"sand","a",2,NA,2,4604,4.36,"fixation"
"137",137,137,1,114,"Single_line_sentences",11,1152.5760269165,926.442997455598,1739460909045.3,0.80962870413831,579.7,460.3,733,12405600,2572.30004882813,15.800048828125,NA,"smooth.",NA,0,NA,4,"sand","a",2,NA,2,4604,4.36,"fixation"
"138",138,138,1,114,"Single_line_sentences",11,1167.80445098877,913.020386695862,1739460909061.1,0.90042471667974,580.9,460.2,742,12405616,2588.10009765625,15.800048828125,NA,"smooth.",NA,0,NA,4,"sand","a",2,NA,2,4604,4.36,"fixation"
"139",139,139,1,114,"Single_line_sentences",11,1189.96381759644,919.764103889465,1739460909076.3,0.958558022886416,579.4,460.7,745,12405631,2603.30004882813,15.199951171875,NA,"smooth.",NA,0,NA,4,"sand","a",2,NA,2,4604,4.36,"fixation"
"140",140,140,1,114,"Single_line_sentences",11,1200.57649612427,919.450993537903,1739460909108.3,0.932879744600763,577.9,458.3,757,12405663,2635.30004882813,32,NA,"smooth.",NA,0,NA,4,"sand","a",2,NA,2,4604,4.36,"fixation"
"141",141,141,1,114,"Single_line_sentences",11,1078.00598144531,933.073740005494,1739460909131,0.999105865449547,578.9,459.8,763,12405686,2658,22.699951171875,NA,"felt","t",4,NA,3,"sand","a",2,NA,2,28192,5.15,"fixation"
"142",142,142,1,114,"Single_line_sentences",11,1226.38778686524,914.043660163879,1739460909146.8,1,580.4,459.6,764,12405702,2673.80004882813,15.800048828125,NA,"smooth.","s",1,NA,4,"sand","a",2,NA,2,4604,4.36,"fixation"
"143",143,143,1,114,"Single_line_sentences",11,1204.31533813476,917.60426044464,1739460909162.6,0.977699741012179,580.6,457.9,767,12405718,2689.60009765625,15.800048828125,NA,"smooth.",NA,0,NA,4,"sand","a",2,NA,2,4604,4.36,"fixation"
"144",144,144,1,114,"Single_line_sentences",11,1152.03426361084,920.095109939575,1739460909177.9,0.891317550054409,579.4,458.9,769,12405733,2704.90014648438,15.300048828125,NA,"smooth.",NA,0,NA,4,"sand","a",2,NA,2,4604,4.36,"fixation"
"145",145,145,1,114,"Single_line_sentences",11,1146.58899307251,918.981456756593,1739460909193.7,0.891317550054409,578.3,468.1,767,12405749,2720.69995117188,15.7998046875,NA,NA,NA,NA,NA,NA,"sand","a",2,NA,2,NA,NA,"fixation"
"146",146,146,1,114,"Single_line_sentences",11,1147.88360595703,928.149461746217,1739460909209.5,0.89476378365302,577.1,468.9,763,12405765,2736.5,15.800048828125,NA,"smooth.",NA,0,NA,4,"sand","a",2,NA,2,4604,4.36,"fixation"
"147",147,147,1,114,"Single_line_sentences",11,1107.83008575439,933.438992500306,1739460909225.3,0.959834147077677,577.4,469.2,762,12405780,2752.30004882813,15.800048828125,NA,"felt","t",4,NA,3,"sand","a",2,NA,2,28192,5.15,"saccade"
"148",148,148,1,114,"Single_line_sentences",11,1133.23728561401,928.315865993501,1739460909256.7,0.930525189489774,611.7,381.6,758,12405812,2783.69995117188,31.39990234375,NA,"felt","t",4,NA,3,"sand","n",3,NA,2,28192,5.15,"pso"
"149",149,149,1,114,"Single_line_sentences",11,1133.38869094849,914.793992042542,1739460909272.2,0.883556785610596,618.3,353.7,755,12405827,2799.19995117188,15.5,NA,"felt","t",4,NA,3,"sand","n",3,NA,2,28192,5.15,"pso"
"150",150,150,1,114,"Single_line_sentences",11,1178.0881690979,905.256872177124,1739460909287.8,0.901809458967167,619.3,353,757,12405843,2814.80004882813,15.60009765625,NA,"smooth.",NA,0,NA,4,"sand","n",3,NA,2,4604,4.36,"fixation"
"151",151,151,1,114,"Single_line_sentences",11,1199.01140213013,879.931755065918,1739460909318.7,0.956957892349229,619.8,350.9,762,12405874,2845.69995117188,30.89990234375,NA,"smooth.",NA,0,NA,4,"sand","n",3,NA,2,4604,4.36,"fixation"
"152",152,152,1,114,"Single_line_sentences",11,1217.06691741943,887.441833019256,1739460909334.5,0.787935527231716,619.9,350.2,759,12405889,2861.5,15.800048828125,NA,"smooth.",NA,0,NA,4,"sand","n",3,NA,2,4604,4.36,"fixation"
"153",153,153,2,115,"Single_line_sentences",11,996.041164398194,1016.04939937591,1739460910547.8,1,445.1,878.5,1002,12407103,12.800048828125,NA,NA,"to","t",1,NA,4,"is","i",1,NA,2,5327272,7.42,"fixation"
"154",154,154,2,115,"Single_line_sentences",11,1073.75038146973,993.774275779723,1739460910570.1,1,444.9,878.1,996,12407125,35.10009765625,22.300048828125,NA,"to","o",2,NA,4,"is","i",1,NA,2,5327272,7.42,"fixation"
"155",155,155,2,115,"Single_line_sentences",11,993.038177490235,1007.88342475891,1739460910585.9,0.987108734533247,444.4,877.3,989,12407141,50.900146484375,15.800048828125,NA,"to","t",1,NA,4,"is","i",1,NA,2,5327272,7.42,"fixation"
"156",156,156,2,115,"Single_line_sentences",11,1183.9080619812,973.979830741882,1739460910601.6,1,444.5,878.1,968,12407157,66.60009765625,15.699951171875,NA,"sewing.",NA,0,NA,5,"is","i",1,NA,2,1133,3.75,"fixation"
"157",157,157,2,115,"Single_line_sentences",11,1205.0973701477,977.689261436462,1739460910617.6,1,444.6,879.7,951,12407173,82.60009765625,16,NA,"sewing.",NA,0,NA,5,"is","i",1,NA,2,1133,3.75,"fixation"
"158",158,158,2,115,"Single_line_sentences",11,1081.51239395142,993.511440753936,1739460910633.4,0.987169651170996,470.7,779.1,937,12407188,98.400146484375,15.800048828125,NA,"to","o",2,NA,4,"is","i",1,NA,2,5327272,7.42,"saccade"
"159",159,159,2,115,"Single_line_sentences",11,1155.7559967041,973.765146732331,1739460910649.2,1,489.2,568.9,890,12407204,114.199951171875,15.7998046875,NA,"sewing.",NA,0,NA,5,"is","i",1,NA,2,1133,3.75,"saccade"
"160",160,160,2,115,"Single_line_sentences",11,1081.92649841309,965.964360237122,1739460910664.9,1,490.9,425.3,856,12407220,129.900146484375,15.7001953125,NA,"to","o",2,NA,4,"is","i",1,NA,2,5327272,7.42,"saccade"
"161",161,161,2,115,"Single_line_sentences",11,1222.07067489624,931.275029182435,1739460910696,0.966192099869577,423.8,303.1,830,12407251,161,31.099853515625,NA,"sewing.",NA,0,NA,5,"is",NA,0,NA,2,1133,3.75,"saccade"
"162",162,162,2,115,"Single_line_sentences",11,1292.53686904907,893.487811088563,1739460910711.7,0.966192099869577,362.6,323.3,826,12407267,176.699951171875,15.699951171875,NA,"sewing.","s",1,NA,5,"is",NA,0,NA,2,1133,3.75,"saccade"
"163",163,163,2,115,"Single_line_sentences",11,1174.62478637695,913.519792556762,1739460910727.5,0.900964719467039,379.2,316,812,12407284,192.5,15.800048828125,NA,"sewing.",NA,0,NA,5,"is",NA,0,NA,2,1133,3.75,"fixation"
"164",164,164,2,115,"Single_line_sentences",11,1249.01927947998,909.795491695404,1739460910742.4,0.811306861759066,377.5,314.3,811,12407298,207.400146484375,14.900146484375,NA,"sewing.","s",1,NA,5,"is",NA,0,NA,2,1133,3.75,"fixation"
"165",165,165,2,115,"Single_line_sentences",11,1249.33279037476,909.837849140167,1739460910773.5,0.807492026095199,372,311.3,786,12407330,238.5,31.099853515625,NA,"sewing.","s",1,NA,5,"is",NA,0,NA,2,1133,3.75,"fixation"
"166",166,166,2,115,"Single_line_sentences",11,1221.35250091553,921.37523174286,1739460910789.3,0.901939448445189,373.3,309.4,783,12407345,254.300048828125,15.800048828125,NA,"sewing.",NA,0,NA,5,"is",NA,0,NA,2,1133,3.75,"fixation"
"167",167,167,2,115,"Single_line_sentences",11,1183.4520149231,913.109221458434,1739460910805,0.924346838105079,375.2,306.3,777,12407361,270,15.699951171875,NA,"sewing.",NA,0,NA,5,"is",NA,0,NA,2,1133,3.75,"fixation"
"168",168,168,2,115,"Single_line_sentences",11,1228.09741973877,902.336010932923,1739460910836.7,0.94333281730466,318.5,359.8,760,12407393,301.699951171875,31.699951171875,NA,"sewing.","s",1,NA,5,"She","e",3,NA,1,1133,3.75,"saccade"
"169",169,169,2,115,"Single_line_sentences",11,1126.96786880493,912.990775108337,1739460910852.4,0.851017345121159,263.1,411.7,753,12407408,317.400146484375,15.7001953125,NA,"to","o",2,NA,4,"She","h",2,NA,1,5327272,7.42,"saccade"
"170",170,170,2,115,"Single_line_sentences",11,1134.81828689575,932.131254673003,1739460910868.1,0.931836618479771,268.3,417.9,750,12407424,333.10009765625,15.699951171875,NA,"to","o",2,NA,4,"She","h",2,NA,1,5327272,7.42,"pso"
"171",171,171,2,115,"Single_line_sentences",11,1167.26806640625,942.594637870788,1739460910883.8,0.889711032675108,270,416.2,737,12407440,348.800048828125,15.699951171875,NA,"sewing.",NA,0,NA,5,"She","h",2,NA,1,1133,3.75,"fixation"
"172",172,172,2,115,"Single_line_sentences",11,1120.98478317261,946.176931858063,1739460910899.9,0.935276068738901,267.9,418.7,728,12407456,364.900146484375,16.10009765625,NA,"to","o",2,NA,4,"She","h",2,NA,1,5327272,7.42,"fixation"
"173",173,173,2,115,"Single_line_sentences",11,1122.71295547485,949.493880271913,1739460910922.6,0.824786542419626,264,421.8,718,12407479,387.60009765625,22.699951171875,NA,"to","o",2,NA,4,"She","h",2,NA,1,5327272,7.42,"fixation"
"174",174,174,2,115,"Single_line_sentences",11,1188.86140823364,935.744898319246,1739460910938.5,0.869599476931882,262,419.1,705,12407494,403.5,15.89990234375,NA,"sewing.",NA,0,NA,5,"She","h",2,NA,1,1133,3.75,"fixation"
"175",175,175,2,115,"Single_line_sentences",11,1139.93425369263,944.435706138612,1739460910970.5,0.980991622093704,262.9,414.7,697,12407526,435.5,32,NA,"to","o",2,NA,4,"She","h",2,NA,1,5327272,7.42,"fixation"
"176",176,176,2,115,"Single_line_sentences",11,1123.70401382446,950.806317329407,1739460910986.3,0.980991622093704,262.2,412.2,695,12407542,451.300048828125,15.800048828125,NA,"to","o",2,NA,4,"She","h",2,NA,1,5327272,7.42,"fixation"
"177",177,177,2,115,"Single_line_sentences",11,1115.31063079834,946.854586601258,1739460911002.1,1,261.4,412.5,692,12407558,467.10009765625,15.800048828125,NA,"to","o",2,NA,4,"She","h",2,NA,1,5327272,7.42,"fixation"
"178",178,178,2,115,"Single_line_sentences",11,1150.44925689697,937.879829406739,1739460911017.7,1,344.3,375.8,689,12407574,482.699951171875,15.599853515625,NA,"sewing.",NA,0,NA,5,"She","e",3,NA,1,1133,3.75,"saccade"
"179",179,179,2,115,"Single_line_sentences",11,1057.46120452881,948.800454139709,1739460911033.5,0.908871358489597,425,346.1,682,12407590,498.5,15.800048828125,NA,"to","t",1,NA,4,"is",NA,0,NA,2,5327272,7.42,"saccade"
"180",180,180,2,115,"Single_line_sentences",11,1057.46120452881,948.800454139709,1739460911049.2,0.908871358489597,472.5,326.6,675,12407605,514.199951171875,15.699951171875,NA,"to","t",1,NA,4,"is","i",1,NA,2,5327272,7.42,"saccade"
"181",181,181,2,115,"Single_line_sentences",11,1223.28689575195,893.585400581359,1739460911065.1,0.862104254815568,485.3,301.4,678,12407621,530.10009765625,15.900146484375,NA,"sewing.",NA,0,NA,5,"is","i",1,NA,2,1133,3.75,"pso"
"182",182,182,2,115,"Single_line_sentences",11,1135.71178436279,908.591265678406,1739460911080.4,0.848681679526951,480.6,310.4,685,12407636,545.400146484375,15.300048828125,NA,"to","o",2,NA,4,"is","i",1,NA,2,5327272,7.42,"pso"
"183",183,183,2,115,"Single_line_sentences",11,1211.98608398437,901.434595584869,1739460911096.2,0.971928718035992,483.8,310.2,690,12407652,561.199951171875,15.7998046875,NA,"sewing.",NA,0,NA,5,"is","i",1,NA,2,1133,3.75,"fixation"
"184",184,184,2,115,"Single_line_sentences",11,1151.1079788208,907.127294540405,1739460911111.9,1,485.3,309,694,12407668,576.900146484375,15.7001953125,NA,"sewing.",NA,0,NA,5,"is","i",1,NA,2,1133,3.75,"fixation"
"185",185,185,2,115,"Single_line_sentences",11,1225.7698059082,894.943027496338,1739460911127.7,0.969496518900519,487.2,310.3,700,12407684,592.699951171875,15.7998046875,NA,NA,NA,NA,NA,NA,"is","i",1,NA,2,NA,NA,"fixation"
"186",186,186,2,115,"Single_line_sentences",11,1176.86559677124,895.784769058226,1739460911159.3,0.969496518900519,487.3,312.7,712,12407715,624.300048828125,31.60009765625,NA,"sewing.",NA,0,NA,5,"is","i",1,NA,2,1133,3.75,"fixation"
"187",187,187,2,115,"Single_line_sentences",11,1256.03462219238,886.464650630952,1739460911174.5,0.997449118800514,488.2,316.8,716,12407730,639.5,15.199951171875,NA,"sewing.","s",1,NA,5,"is","i",1,NA,2,1133,3.75,"fixation"
"188",188,188,2,115,"Single_line_sentences",11,1156.18165969849,907.52801656723,1739460911206.2,0.952688694910144,487.1,313.8,727,12407762,671.199951171875,31.699951171875,NA,"sewing.",NA,0,NA,5,"is","i",1,NA,2,1133,3.75,"fixation"
"189",189,189,2,115,"Single_line_sentences",11,1168.20116043091,895.442626476288,1739460911222,0.952688694910144,487.8,315.5,729,12407778,687,15.800048828125,NA,"sewing.",NA,0,NA,5,"is","i",1,NA,2,1133,3.75,"fixation"
"190",190,190,2,115,"Single_line_sentences",11,1242.0690536499,900.549530982972,1739460911237.6,1,486.6,318,733,12407794,702.60009765625,15.60009765625,NA,"sewing.","s",1,NA,5,"is","i",1,NA,2,1133,3.75,"fixation"
"191",191,191,2,115,"Single_line_sentences",11,1255.2733039856,893.411014080048,1739460911253.6,1,487.5,318.3,735,12407810,718.60009765625,16,NA,"sewing.","s",1,NA,5,"is","i",1,NA,2,1133,3.75,"fixation"
"192",192,192,2,115,"Single_line_sentences",11,1153.75247955322,896.645822525026,1739460911269.4,1,487.3,318.9,735,12407825,734.400146484375,15.800048828125,NA,"sewing.",NA,0,NA,5,"is","i",1,NA,2,1133,3.75,"fixation"
"193",193,193,2,115,"Single_line_sentences",11,1139.66382980347,906.199679374694,1739460911285.3,0.925250603707404,487.5,316.3,732,12407841,750.300048828125,15.89990234375,NA,"to","o",2,NA,4,"is","i",1,NA,2,5327272,7.42,"fixation"
"194",194,194,2,115,"Single_line_sentences",11,1140.23574829102,902.958819866182,1739460911301.1,0.949305066112143,481.9,291.8,728,12407857,766.10009765625,15.800048828125,NA,"to","o",2,NA,4,"is","i",1,NA,2,5327272,7.42,"saccade"
"195",195,195,2,115,"Single_line_sentences",11,1204.64183807373,897.514986991882,1739460911332.5,1,413.8,254.6,729,12407888,797.5,31.39990234375,NA,"sewing.",NA,0,NA,5,"is",NA,0,NA,2,1133,3.75,"saccade"
"196",196,196,2,115,"Single_line_sentences",11,1235.69000244141,881.834235191345,1739460911348.2,0.972180797658563,419.2,250.8,725,12407904,813.199951171875,15.699951171875,NA,"sewing.","s",1,NA,5,"is",NA,0,NA,2,1133,3.75,"pso"
"197",197,197,2,115,"Single_line_sentences",11,1188.91181945801,886.219904422759,1739460911363.9,1,418.5,251.9,725,12407920,828.900146484375,15.7001953125,NA,"sewing.",NA,0,NA,5,"is",NA,0,NA,2,1133,3.75,"fixation"
"198",198,198,2,115,"Single_line_sentences",11,1196.88137054443,891.121459007263,1739460911387.1,0.989566862050591,417.3,251.8,724,12407943,852.10009765625,23.199951171875,NA,"sewing.",NA,0,NA,5,"is",NA,0,NA,2,1133,3.75,"fixation"
"199",199,199,2,115,"Single_line_sentences",11,1061.26625061035,911.340572834016,1739460911402.9,1,419.2,251,727,12407959,867.900146484375,15.800048828125,NA,"to","t",1,NA,4,"is",NA,0,NA,2,5327272,7.42,"fixation"
"200",200,200,2,115,"Single_line_sentences",11,1155.72801589966,896.150214672089,1739460911418.7,0.892992623304238,422.1,251.7,729,12407975,883.699951171875,15.7998046875,NA,"sewing.",NA,0,NA,5,"is",NA,0,NA,2,1133,3.75,"fixation"
